Date,Close,High,Low,Open,Volume,Bank
,GS,GS,GS,GS,GS,
2018-03-15,222.88848876953125,224.88656379445888,221.83513410951048,222.14445355384143,2255200,Goldman Sachs
2018-03-16,223.71620178222656,225.5972236152952,221.8184434267717,222.3869494150837,4114400,Goldman Sachs
2018-03-19,219.47760009765625,223.632568845892,216.91941275301895,223.206195784123,2426900,Goldman Sachs
2018-03-20,220.02932739257812,221.241551290388,218.94252532163262,220.1129334394932,1514800,Goldman Sachs
2018-03-21,218.90908813476562,222.7881588675143,217.62162638784736,219.87886219619898,2817600,Goldman Sachs
2018-03-22,211.176025390625,218.0480251711112,210.82489014067852,216.041607278098,4489300,Goldman Sachs
2018-03-23,205.03973388671875,212.33810773306962,204.76384915566982,212.03714373160673,3634200,Goldman Sachs
2018-03-26,213.08206176757812,213.4833426735114,207.70651515100428,209.5457331227293,3787200,Goldman Sachs
2018-03-27,206.7117156982422,214.90461179822518,205.33230505029573,213.92648216043696,2981500,Goldman Sachs
2018-03-28,208.47567749023438,210.03065561498056,204.29563013946418,207.9824349644016,2660200,Goldman Sachs
2018-03-29,210.557373046875,211.49369969314213,207.60626025394953,209.6628366743568,3073900,Goldman Sachs
2018-04-02,206.7869415283203,211.17599111892088,203.79402618147463,210.0557287665767,3429900,Goldman Sachs
2018-04-03,209.48727416992188,209.74643508888826,205.57474285001334,207.840334339046,2488200,Goldman Sachs
2018-04-04,211.19273376464844,211.6943446098951,204.41269563291394,205.41591732340726,2853200,Goldman Sachs
2018-04-05,213.859619140625,215.69048225194223,211.8448328921393,212.7644485779818,1924800,Goldman Sachs
2018-04-06,208.97726440429688,213.46663066414442,206.22678641803043,210.2396339676969,3621900,Goldman Sachs
2018-04-09,210.83323669433594,215.27244507404737,208.30848444630976,210.23966433972163,3256700,Goldman Sachs
2018-04-10,214.49497985839844,217.27053773269878,213.97664525454493,215.65701988506228,3113900,Goldman Sachs
2018-04-11,211.46022033691406,213.0402775975851,208.8267830648016,211.16761194340452,3322000,Goldman Sachs
2018-04-12,217.0196990966797,217.97276215558,213.27438017661072,214.24414148404006,3059100,Goldman Sachs
2018-04-13,213.9515838623047,219.45252878119945,212.7978864860624,218.98436542750537,3026200,Goldman Sachs
2018-04-16,215.5901641845703,217.9142699000711,214.57023143097706,214.96315697161518,3257400,Goldman Sachs
2018-04-17,212.037109375,219.24350772017826,210.95864989596217,218.70010660726334,10134400,Goldman Sachs
2018-04-18,212.3463897705078,214.87112899964097,210.88337330555353,213.0987931356021,4524800,Goldman Sachs
2018-04-19,212.48851013183594,214.15217344946927,211.36826058440025,212.34639006296646,3990000,Goldman Sachs
2018-04-20,210.6409912109375,213.75093528709482,210.23969740534113,212.43005130228073,2930600,Goldman Sachs
2018-04-23,206.2184295654297,211.3013680608372,205.81714864003953,210.3901209099862,3775900,Goldman Sachs
2018-04-24,202.7239227294922,208.29173560371012,200.67568950711916,208.01586372914898,4705100,Goldman Sachs
2018-04-25,199.99853515625,202.6988548374824,198.5605978960773,202.47312871641682,5041400,Goldman Sachs
2018-04-26,200.71751403808594,202.0300550516452,198.9786127798411,200.03199289428798,2891100,Goldman Sachs
2018-04-27,200.47512817382812,202.25582015652532,199.82304162977076,200.64232756216416,2136800,Goldman Sachs
2018-04-30,199.24615478515625,203.20884458886354,199.15419322568752,201.45321945591257,2790500,Goldman Sachs
2018-05-01,197.85836791992188,198.88665603874642,195.59278930612592,198.56061284221707,3269800,Goldman Sachs
2018-05-02,195.66802978515625,198.8950270274078,195.1413397079607,197.79985660240797,3710900,Goldman Sachs
2018-05-03,195.13299560546875,195.6262381872028,190.10856995624835,194.33042081030507,4511400,Goldman Sachs
2018-05-04,196.412109375,197.95871957488626,194.18832064259615,194.21339991159738,2622300,Goldman Sachs
2018-05-07,198.30145263671875,199.11238287955004,196.6963159130249,197.29824377897168,1979400,Goldman Sachs
2018-05-08,198.13426208496094,201.19406007998327,197.29825254029865,199.17091851267975,3267000,Goldman Sachs
2018-05-09,202.08856201171875,202.35609116046982,198.34324322464747,198.95352655505943,2434000,Goldman Sachs
2018-05-10,203.5181427001953,205.173437840607,200.77603272267805,202.40624860009046,2599000,Goldman Sachs
2018-05-11,203.08351135253906,204.74717554737217,202.07194657707362,203.5182400466182,1540100,Goldman Sachs
2018-05-14,203.9110870361328,205.55802682681303,203.56832006809432,203.6519261234916,1928500,Goldman Sachs
